#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2020,8,8,12,30,88,3.3,4.5,99,99,99,999,1020.4,999,29.4,999,99,99
2020,8,8,12,40,86,3,4.1,0.61,5.88,4.81,100,1020.5,999,29.4,999,99,99
2020,8,8,12,50,74,3.5,4.4,99,99,99,999,1020.9,999,29.4,999,99,99
2020,8,8,13,0,80,3,4.2,99,99,99,999,1020.8,999,29.4,999,99,99
2020,8,8,13,10,72,2.9,3.9,99,99,99,999,1020.9,999,29.4,999,99,99
2020,8,8,13,20,69,3,4,99,99,99,999,1020.9,999,29.4,999,99,99
2020,8,8,13,30,72,2.9,3.9,99,99,99,999,1021,999,29.4,999,99,99
2020,8,8,13,40,82,2.9,3.8,0.59,5.88,4.87,105,1021,999,29.4,999,99,99
2020,8,8,13,50,74,3,4.6,99,99,99,999,1021,999,29.3,999,99,99
2020,8,8,14,0,66,3.4,4.8,99,99,99,999,1021.1,999,29.3,999,99,99
2020,8,8,14,10,67,3.5,4.5,99,99,99,999,1021.2,999,29.3,999,99,99
2020,8,8,14,20,81,2.9,4.1,99,99,99,999,1021.1,999,29.3,999,99,99
2020,8,8,14,30,90,2.9,3.7,99,99,99,999,1021.2,999,29.3,999,99,99
2020,8,8,14,40,80,3.6,5.3,0.61,5.88,4.85,103,1021.4,999,29.4,999,99,99
2020,8,8,14,50,52,4.2,5.4,99,99,99,999,1021.4,999,29.4,999,99,99
2020,8,8,15,0,49,3.9,5.1,99,99,99,999,1021.5,999,29.4,999,99,99
2020,8,8,15,10,55,3.6,4.7,99,99,99,999,1021.7,999,29.4,999,99,99
2020,8,8,15,20,49,3.2,4.3,99,99,99,999,1021.7,999,29.5,999,99,99
2020,8,8,15,30,55,3.3,4.4,99,99,99,999,1021.6,999,999,999,99,99
2020,8,8,15,40,56,3,4.4,0.68,5.56,4.89,107,1021.6,999,29.5,999,99,99
2020,8,8,15,50,76,3.3,4.4,99,99,99,999,1021.6,999,29.5,999,99,99
2020,8,8,16,0,75,3,4.1,99,99,99,999,1021.7,999,29.5,999,99,99
2020,8,8,16,10,68,3.6,4.6,99,99,99,999,1021.6,999,29.6,999,99,99
2020,8,8,16,20,63,3.9,4.9,99,99,99,999,1021.6,999,29.6,999,99,99
2020,8,8,16,30,59,3.8,4.8,99,99,99,999,1021.6,999,29.5,999,99,99
2020,8,8,16,40,59,3.6,4.5,0.68,5.56,4.81,114,1021.6,999,29.6,999,99,99
2020,8,8,16,50,57,4.4,5.8,99,99,99,999,1021.5,999,29.6,999,99,99
2020,8,8,17,0,59,4.9,6.1,99,99,99,999,1021.4,999,29.6,999,99,99
2020,8,8,17,10,59,4.5,5.6,99,99,99,999,1021.5,999,29.6,999,99,99
2020,8,8,17,20,51,4.9,6.1,99,99,99,999,1021.3,999,29.6,999,99,99
2020,8,8,17,30,50,4.9,6.3,99,99,99,999,1021.5,999,29.6,999,99,99
2020,8,8,17,40,51,4.7,6.3,0.66,5.56,4.66,110,1021.3,999,29.6,999,99,99
2020,8,8,17,50,53,4.7,6.4,99,99,99,999,1021.4,999,29.5,999,99,99
2020,8,8,18,0,49,4.6,6,99,99,99,999,1021.3,999,29.5,999,99,99
2020,8,8,18,10,58,4.7,5.9,99,99,99,999,1021.2,999,29.5,999,99,99
2020,8,8,18,20,57,4.8,6.2,99,99,99,999,1021.2,999,29.5,999,99,99
2020,8,8,18,30,51,4.6,5.8,99,99,99,999,1021.1,999,29.5,999,99,99
2020,8,8,18,40,59,4,5.3,0.64,5.56,4.74,108,1021.1,999,29.5,999,99,99
2020,8,8,18,50,53,4.5,5.9,99,99,99,999,1020.9,999,29.5,999,99,99
2020,8,8,19,0,56,4.7,5.9,99,99,99,999,1020.8,999,29.6,999,99,99
2020,8,8,19,10,50,4.4,5.8,99,99,99,999,1020.8,999,29.6,999,99,99
2020,8,8,19,20,49,4.1,5.1,99,99,99,999,1020.8,999,29.6,999,99,99
2020,8,8,19,30,48,4.2,5.1,99,99,99,999,1020.6,999,29.5,999,99,99
2020,8,8,19,40,49,4.3,5.4,0.69,5.56,4.69,107,1020.6,999,29.6,999,99,99
2020,8,8,19,50,49,4.2,5.3,99,99,99,999,1020.4,999,29.6,999,99,99
2020,8,8,20,0,47,4.5,5.6,99,99,99,999,1020.4,999,29.6,999,99,99
2020,8,8,20,10,53,4.2,5.6,99,99,99,999,1020.1,999,29.6,999,99,99
2020,8,8,20,20,49,4.1,5.1,99,99,99,999,1020.1,999,29.6,999,99,99
2020,8,8,20,30,51,4.2,5.6,99,99,99,999,1020.1,999,29.6,999,99,99
2020,8,8,20,40,55,4.6,5.8,0.73,5.88,4.95,101,1019.9,999,29.7,999,99,99
2020,8,8,20,50,56,4.8,6.7,99,99,99,999,1019.9,999,29.7,999,99,99
2020,8,8,21,0,58,4.9,6.1,99,99,99,999,1019.9,999,29.8,999,99,99
2020,8,8,21,10,55,4.9,6,99,99,99,999,1020,999,29.7,999,99,99
2020,8,8,21,20,53,4.7,6,99,99,99,999,1020,999,29.8,999,99,99
2020,8,8,21,30,55,4.4,5.6,99,99,99,999,1019.9,999,29.8,999,99,99
2020,8,8,21,40,59,4.6,5.8,0.73,6.25,4.92,104,1019.9,999,29.8,999,99,99
2020,8,8,21,50,60,4.3,5.4,99,99,99,999,1019.8,999,29.7,999,99,99
2020,8,8,22,0,56,4.4,5.6,99,99,99,999,1019.8,999,29.7,999,99,99
2020,8,8,22,10,56,4.4,5.8,99,99,99,999,1019.9,999,29.6,999,99,99
2020,8,8,22,20,56,4.4,5.5,99,99,99,999,1019.8,999,29.7,999,99,99
2020,8,8,22,30,55,4.3,5.5,99,99,99,999,1019.9,999,29.7,999,99,99
2020,8,8,22,40,53,4.2,5.4,0.66,6.25,4.92,107,1019.9,999,29.7,999,99,99
2020,8,8,22,50,56,4.3,5.6,99,99,99,999,1019.9,999,29.6,999,99,99
2020,8,8,23,0,59,3.9,5.1,99,99,99,999,1020,999,29.6,999,99,99
2020,8,8,23,10,57,3.8,5,99,99,99,999,1020,999,29.6,999,99,99
2020,8,8,23,20,59,3.8,4.6,99,99,99,999,1020.1,999,29.6,999,99,99
2020,8,8,23,30,61,4.3,5.1,99,99,99,999,1020.1,999,29.6,999,99,99
2020,8,8,23,40,60,4.3,5.5,0.74,6.25,4.96,111,1020.3,999,29.6,999,99,99
2020,8,8,23,50,65,4,5.1,99,99,99,999,1020.3,999,29.6,999,99,99
2020,8,9,0,0,65,4.1,5.3,99,99,99,999,1020.4,999,29.6,999,99,99
2020,8,9,0,10,61,4.5,5.9,99,99,99,999,1020.4,999,29.6,999,99,99
2020,8,9,0,20,66,4.5,5.8,99,99,99,999,1020.5,999,29.6,999,99,99
2020,8,9,0,30,59,4.3,5.6,99,99,99,999,1020.5,999,29.6,999,99,99
2020,8,9,0,40,64,4.3,5.6,0.8,5.88,5.09,110,1020.5,999,29.6,999,99,99
2020,8,9,0,50,65,4.4,5.6,99,99,99,999,1020.5,999,29.6,999,99,99
2020,8,9,1,0,60,4.5,5.5,99,99,99,999,1020.6,999,29.6,999,99,99
2020,8,9,1,10,62,4.3,5.4,99,99,99,999,1020.6,999,29.5,999,99,99
2020,8,9,1,20,68,4.7,6.1,99,99,99,999,1020.6,999,29.5,999,99,99
2020,8,9,1,30,62,4.8,6.1,99,99,99,999,1020.6,999,29.5,999,99,99
2020,8,9,1,40,72,5.2,7.5,0.78,6.67,5.12,105,1020.8,999,29.5,999,99,99
2020,8,9,1,50,80,5.2,7,99,99,99,999,1020.8,999,29.5,999,99,99
2020,8,9,2,0,66,4.8,6.1,99,99,99,999,1020.8,999,29.5,999,99,99
2020,8,9,2,10,62,5.1,6.4,99,99,99,999,1020.9,999,29.3,999,99,99
2020,8,9,2,20,65,4.4,5.7,99,99,99,999,1021,999,29.3,999,99,99
2020,8,9,2,30,73,4.9,6.9,99,99,99,999,1021,999,29.3,999,99,99
2020,8,9,2,40,75,5.6,7,0.79,6.67,5.12,107,1020.9,999,29.3,999,99,99
2020,8,9,2,50,74,5.1,6.5,99,99,99,999,1020.9,999,29.5,999,99,99
2020,8,9,3,0,82,5.2,6.8,99,99,99,999,1020.9,999,29.5,999,99,99
2020,8,9,3,10,82,5,6.3,99,99,99,999,1021,999,29.3,999,99,99
2020,8,9,3,20,87,4.7,5.8,99,99,99,999,1021.1,999,29.3,999,99,99
2020,8,9,3,30,79,4.3,5.8,99,99,99,999,1021.1,999,29.3,999,99,99
2020,8,9,3,40,84,4.3,5.8,0.88,7.14,5.43,102,1021.2,999,29.7,999,99,99
2020,8,9,3,50,86,4.9,6.4,99,99,99,999,1021.1,999,29.8,999,99,99
2020,8,9,4,0,83,4.8,6.3,99,99,99,999,1021,999,29.8,999,99,99
2020,8,9,4,10,84,5,6.7,99,99,99,999,1021,999,29.9,999,99,99
2020,8,9,4,20,87,5.2,7.2,99,99,99,999,1021,999,29.9,999,99,99
2020,8,9,4,30,87,5.3,6.6,99,99,99,999,1020.9,999,29.9,999,99,99
2020,8,9,4,40,88,5.2,7,0.89,7.14,5.24,103,1020.9,999,29.9,999,99,99
2020,8,9,4,50,80,5,6.8,99,99,99,999,1020.9,999,29.9,999,99,99
2020,8,9,5,0,81,4.5,6.1,99,99,99,999,1020.9,999,29.9,999,99,99
2020,8,9,5,10,81,4.6,5.9,99,99,99,999,1020.8,999,29.9,999,99,99
2020,8,9,5,20,77,4.5,5.8,99,99,99,999,1020.8,999,29.9,999,99,99
2020,8,9,5,30,74,4.6,5.9,99,99,99,999,1020.6,999,29.9,999,99,99
2020,8,9,5,40,78,4.6,6.1,0.91,7.14,5.44,109,1020.6,999,29.9,999,99,99
2020,8,9,5,50,81,4.4,5.7,99,99,99,999,1020.5,999,29.9,999,99,99
2020,8,9,6,0,76,4.3,5.6,99,99,99,999,1020.4,999,29.9,999,99,99
2020,8,9,6,10,81,4.4,5.5,99,99,99,999,1020.5,999,29.9,999,99,99
2020,8,9,6,20,75,4.5,5.7,99,99,99,999,1020.4,999,29.9,999,99,99
2020,8,9,6,30,78,4.6,5.8,99,99,99,999,1020.3,999,29.8,999,99,99
2020,8,9,6,40,79,4.6,5.8,0.87,6.67,5.24,116,1020.3,999,29.8,999,99,99
2020,8,9,6,50,77,4.9,6.1,99,99,99,999,1020.3,999,29.7,999,99,99
2020,8,9,7,0,80,5.2,6.6,99,99,99,999,1020.3,999,29.7,999,99,99
2020,8,9,7,10,77,5.2,6.7,99,99,99,999,1020.2,999,29.7,999,99,99
2020,8,9,7,20,85,5.3,6.7,99,99,99,999,1020.2,999,29.7,999,99,99
2020,8,9,7,30,87,5.4,7.1,99,99,99,999,1020.1,999,29.7,999,99,99
2020,8,9,7,40,80,5.1,6.7,0.87,6.67,5.21,103,1020,999,29.7,999,99,99
2020,8,9,7,50,88,5.2,6.9,99,99,99,999,1019.9,999,29.6,999,99,99
2020,8,9,8,0,88,4.7,6.1,99,99,99,999,1019.8,999,29.6,999,99,99
2020,8,9,8,10,92,5,6.8,99,99,99,999,1019.8,999,29.6,999,99,99
2020,8,9,8,20,88,4.8,6.3,99,99,99,999,1019.7,999,29.6,999,99,99
2020,8,9,8,30,90,5.3,6.6,99,99,99,999,1019.6,999,29.6,999,99,99
2020,8,9,8,40,89,4.6,6,0.86,6.67,5.33,110,1019.6,999,29.6,999,99,99
2020,8,9,8,50,93,4.9,6.4,99,99,99,999,1019.5,999,29.5,999,99,99
2020,8,9,9,0,94,4.7,6,99,99,99,999,1019.6,999,29.5,999,99,99
2020,8,9,9,10,89,4.5,6,99,99,99,999,1019.5,999,29.5,999,99,99
2020,8,9,9,20,83,4.2,5.5,99,99,99,999,1019.5,999,29.4,999,99,99
2020,8,9,9,30,84,4.2,5.4,99,99,99,999,1019.5,999,29.4,999,99,99
2020,8,9,9,40,85,4.1,6.1,0.9,6.67,5.17,114,1019.5,999,29.4,999,99,99
2020,8,9,9,50,90,4.3,5.5,99,99,99,999,1019.5,999,29.3,999,99,99
2020,8,9,10,0,82,4.7,6,99,99,99,999,1019.5,999,29.4,999,99,99
2020,8,9,10,10,79,4.8,6.4,99,99,99,999,1019.5,999,29.4,999,99,99
2020,8,9,10,20,83,4.7,6.1,99,99,99,999,1019.6,999,29.4,999,99,99
2020,8,9,10,30,85,4.4,5.7,99,99,99,999,1019.5,999,29.4,999,99,99
2020,8,9,10,40,82,4.3,5.7,0.76,6.67,5.01,112,1019.7,999,29.4,999,99,99
2020,8,9,10,50,82,4.4,5.4,99,99,99,999,1019.6,999,29.3,999,99,99
2020,8,9,11,0,85,4.1,5.7,99,99,99,999,1019.8,999,29.3,999,99,99
2020,8,9,11,10,79,3.9,5,99,99,99,999,1019.9,999,29.3,999,99,99
2020,8,9,11,20,83,3.6,4.9,99,99,99,999,1020,999,29.4,999,99,99
2020,8,9,11,30,85,3.9,4.9,99,99,99,999,1020.1,999,29.4,999,99,99
2020,8,9,11,40,79,3.7,4.8,0.79,5.88,5.13,118,1020.2,999,29.4,999,99,99
2020,8,9,11,50,74,3.7,4.7,99,99,99,999,1020.4,999,29.4,999,99,99
2020,8,9,12,0,76,3.5,4.4,99,99,99,999,1020.5,999,29.4,999,99,99
2020,8,9,12,10,76,3.6,4.5,99,99,99,999,1020.5,999,29.4,999,99,99
2020,8,9,12,20,75,3.6,4.7,99,99,99,999,1020.6,999,29.4,999,99,99
2020,8,9,12,30,79,3.4,4.6,99,99,99,999,1020.8,999,29.4,999,99,99
2020,8,9,12,40,70,3.6,4.6,0.81,6.67,5.02,111,1020.9,999,29.3,999,99,99
2020,8,9,12,50,74,3.7,4.9,99,99,99,999,1020.9,999,29.3,999,99,99
2020,8,9,13,0,79,3.6,4.5,99,99,99,999,1020.9,999,29.3,999,99,99
2020,8,9,13,10,82,3.6,4.8,99,99,99,999,1021,999,29.3,999,99,99
2020,8,9,13,20,75,3.8,5,99,99,99,999,1021.1,999,29.3,999,99,99
2020,8,9,13,30,65,3.9,5.1,99,99,99,999,1021.2,999,29.3,999,99,99
2020,8,9,13,40,70,3.9,4.9,0.77,6.25,5.13,114,1021.2,999,29.3,999,99,99
2020,8,9,13,50,71,3.9,5.1,99,99,99,999,1021.2,999,29.3,999,99,99
2020,8,9,14,0,68,3.9,4.9,99,99,99,999,1021.2,999,29.3,999,99,99
2020,8,9,14,10,67,4,5.1,99,99,99,999,1021.1,999,29.3,999,99,99
2020,8,9,14,20,63,4,5.1,99,99,99,999,1021.3,999,29.4,999,99,99
2020,8,9,14,30,70,4.2,5.3,99,99,99,999,1021.3,999,29.3,999,99,99
2020,8,9,14,40,70,3.9,5.3,0.74,6.25,4.89,118,1021.4,999,29.4,999,99,99
2020,8,9,14,50,75,3.1,4.3,99,99,99,999,1021.5,999,29.4,999,99,99
2020,8,9,15,0,69,3.1,3.9,99,99,99,999,1021.5,999,29.4,999,99,99
2020,8,9,15,10,65,3,3.8,99,99,99,999,1021.5,999,29.4,999,99,99
2020,8,9,15,20,64,3.6,4.5,99,99,99,999,1021.5,999,29.4,999,99,99
2020,8,9,15,30,65,3.8,4.7,99,99,99,999,1021.5,999,29.4,999,99,99
2020,8,9,15,40,57,3.5,4.4,0.69,5.88,4.91,109,1021.5,999,29.5,999,99,99
2020,8,9,15,50,54,3.4,4.5,99,99,99,999,1021.5,999,29.5,999,99,99
2020,8,9,16,0,58,3.5,4.6,99,99,99,999,1021.6,999,29.5,999,99,99
2020,8,9,16,10,59,3.6,4.5,99,99,99,999,1021.5,999,29.5,999,99,99
2020,8,9,16,20,58,3.6,4.7,99,99,99,999,1021.5,999,999,999,99,99
2020,8,9,16,30,61,3.5,4.8,99,99,99,999,1021.4,999,29.6,999,99,99
2020,8,9,16,40,60,3.4,4.5,0.75,5.88,5.03,109,1021.4,999,29.6,999,99,99
2020,8,9,16,50,54,3.9,5,99,99,99,999,1021.3,999,29.7,999,99,99
2020,8,9,17,0,52,3.8,4.8,99,99,99,999,1021.2,999,29.7,999,99,99
2020,8,9,17,10,52,3.6,4.5,99,99,99,999,1021.1,999,29.7,999,99,99
2020,8,9,17,20,62,3.6,4.6,99,99,99,999,1021.2,999,29.7,999,99,99
2020,8,9,17,30,58,3.8,4.7,99,99,99,999,1021.2,999,29.7,999,99,99
2020,8,9,17,40,63,3.4,4.6,0.77,6.25,4.96,103,1020.9,999,29.7,999,99,99
2020,8,9,17,50,64,3.8,4.9,99,99,99,999,1020.9,999,29.8,999,99,99
2020,8,9,18,0,66,3.7,4.9,99,99,99,999,1020.8,999,29.8,999,99,99
2020,8,9,18,10,66,3.8,4.8,99,99,99,999,1020.8,999,29.8,999,99,99
2020,8,9,18,20,70,3.9,5,99,99,99,999,1020.8,999,29.9,999,99,99
2020,8,9,18,30,59,4.2,5.2,99,99,99,999,1020.9,999,29.9,999,99,99
2020,8,9,18,40,61,4.2,5.4,0.74,6.67,4.92,109,1020.9,999,29.9,999,99,99
2020,8,9,18,50,62,3.8,5,99,99,99,999,1020.7,999,29.9,999,99,99
2020,8,9,19,0,60,3.8,4.9,99,99,99,999,1020.6,999,29.9,999,99,99
2020,8,9,19,10,60,3.9,5.4,99,99,99,999,1020.6,999,29.8,999,99,99
2020,8,9,19,20,58,3.8,5,99,99,99,999,1020.5,999,29.9,999,99,99
2020,8,9,19,30,63,4,5,99,99,99,999,1020.4,999,29.9,999,99,99
2020,8,9,19,40,70,3.7,5,0.72,6.67,4.91,113,1020.3,999,29.9,999,99,99
2020,8,9,19,50,69,3.6,4.8,99,99,99,999,1020.1,999,29.9,999,99,99
2020,8,9,20,0,73,3.4,4.5,99,99,99,999,1020.1,999,29.9,999,99,99
2020,8,9,20,10,71,3.1,4.2,99,99,99,999,1020.1,999,29.9,999,99,99
2020,8,9,20,20,63,3.1,4.5,99,99,99,999,1019.9,999,29.9,999,99,99
2020,8,9,20,30,60,2.8,3.5,99,99,99,999,1020,999,29.9,999,99,99
2020,8,9,20,40,62,2.7,3.9,0.66,6.67,4.84,107,1019.8,999,30,999,99,99
2020,8,9,20,50,53,2.7,3.5,99,99,99,999,1019.7,999,30,999,99,99
2020,8,9,21,0,45,2.6,4.1,99,99,99,999,1019.7,999,30,999,99,99
2020,8,9,21,10,52,2.9,4,99,99,99,999,1019.6,999,30,999,99,99
2020,8,9,21,20,52,3.1,4,99,99,99,999,1019.6,999,30,999,99,99
2020,8,9,21,30,44,2.9,4.2,99,99,99,999,1019.5,999,30.1,999,99,99
2020,8,9,21,40,57,3,4.1,0.65,5.88,4.79,129,1019.4,999,30.1,999,99,99
2020,8,9,21,50,51,2.9,4,99,99,99,999,1019.3,999,30.1,999,99,99
2020,8,9,22,0,58,3.1,3.9,99,99,99,999,1019.3,999,30.1,999,99,99
2020,8,9,22,10,64,3.5,5,99,99,99,999,1019.2,999,30.1,999,99,99
2020,8,9,22,20,61,4.5,5.8,99,99,99,999,1019.2,999,30,999,99,99
2020,8,9,22,30,67,5,6.2,99,99,99,999,1019,999,30,999,99,99
2020,8,9,22,40,77,4.9,6.3,0.71,6.25,4.87,107,1019,999,29.9,999,99,99
2020,8,9,22,50,74,4.9,6.1,99,99,99,999,1019,999,29.9,999,99,99
2020,8,9,23,0,74,4.3,5.4,99,99,99,999,1019,999,29.8,999,99,99
2020,8,9,23,10,77,4.2,5.5,99,99,99,999,1019,999,29.8,999,99,99
2020,8,9,23,20,70,4.2,5.5,99,99,99,999,1019.1,999,29.8,999,99,99
2020,8,9,23,30,74,4.1,5.1,99,99,99,999,1019.2,999,29.7,999,99,99
2020,8,9,23,40,63,3.9,5.1,0.67,5,4.79,109,1019.2,999,29.7,999,99,99
2020,8,9,23,50,64,3.9,4.9,99,99,99,999,1019.2,999,29.7,999,99,99
2020,8,10,0,0,82,3.9,5,99,99,99,999,1019.4,999,29.7,999,99,99
2020,8,10,0,10,85,4.1,5.2,99,99,99,999,1019.5,999,29.7,999,99,99
2020,8,10,0,20,86,3.9,5.1,99,99,99,999,1019.4,999,29.7,999,99,99
2020,8,10,0,30,94,3.8,5,99,99,99,999,1019.5,999,29.6,999,99,99
2020,8,10,0,40,82,3.4,4.6,0.66,6.67,4.83,111,1019.7,999,29.6,999,99,99
2020,8,10,0,50,86,3.8,4.6,99,99,99,999,1019.9,999,29.6,999,99,99
2020,8,10,1,0,86,3.9,5.4,99,99,99,999,1019.9,999,29.6,999,99,99
2020,8,10,1,10,84,3.7,4.7,99,99,99,999,1020.1,999,29.7,999,99,99
2020,8,10,1,20,90,3.7,4.9,99,99,99,999,1020.1,999,29.7,999,99,99
2020,8,10,1,30,87,3.7,4.9,99,99,99,999,1020.2,999,29.7,999,99,99
2020,8,10,1,40,81,3.4,4.5,0.65,4.76,4.84,130,1020.3,999,29.7,999,99,99
2020,8,10,1,50,81,3.8,4.8,99,99,99,999,1020.3,999,29.7,999,99,99
2020,8,10,2,0,83,3.9,5,99,99,99,999,1020.5,999,29.7,999,99,99
2020,8,10,2,10,80,4.1,5.3,99,99,99,999,1020.5,999,29.7,999,99,99
2020,8,10,2,20,81,3.9,5.1,99,99,99,999,1020.4,999,29.7,999,99,99
2020,8,10,2,30,75,3.6,4.6,99,99,99,999,1020.4,999,29.7,999,99,99
2020,8,10,2,40,66,3.7,4.8,0.69,6.67,4.99,110,1020.4,999,29.7,999,99,99
2020,8,10,2,50,78,4,4.9,99,99,99,999,1020.3,999,29.7,999,99,99
2020,8,10,3,0,72,3.8,4.7,99,99,99,999,1020.2,999,29.7,999,99,99
2020,8,10,3,10,76,4.1,5.5,99,99,99,999,1020.1,999,29.7,999,99,99
2020,8,10,3,20,69,4.6,5.6,99,99,99,999,1020,999,29.7,999,99,99
2020,8,10,3,30,68,3.8,4.9,99,99,99,999,1020.1,999,29.7,999,99,99
2020,8,10,3,40,73,3.1,4.2,0.65,6.25,4.91,117,1020.1,999,29.7,999,99,99
2020,8,10,3,50,74,3.4,4.4,99,99,99,999,1020.1,999,29.7,999,99,99
2020,8,10,4,0,71,3.3,4.1,99,99,99,999,1020.1,999,29.7,999,99,99
2020,8,10,4,10,76,3.4,4.2,99,99,99,999,1020.1,999,29.7,999,99,99
2020,8,10,4,20,74,3.4,4.5,99,99,99,999,1020.1,999,29.7,999,99,99
2020,8,10,4,30,77,3.8,5.3,99,99,99,999,1020,999,29.7,999,99,99
2020,8,10,4,40,84,4.2,5.3,0.65,6.25,4.87,113,1019.9,999,29.7,999,99,99
2020,8,10,4,50,78,4.5,5.6,99,99,99,999,1019.7,999,29.7,999,99,99
2020,8,10,5,0,77,4.8,6,99,99,99,999,1019.7,999,29.7,999,99,99
2020,8,10,5,10,86,4.4,5.7,99,99,99,999,1019.7,999,29.6,999,99,99
2020,8,10,5,20,90,4.5,5.8,99,99,99,999,1019.6,999,29.6,999,99,99
2020,8,10,5,30,89,4.5,5.8,99,99,99,999,1019.6,999,29.6,999,99,99
2020,8,10,5,40,82,4.5,5.8,0.64,6.25,4.82,119,1019.6,999,29.6,999,99,99
2020,8,10,5,50,80,4.1,5.3,99,99,99,999,1019.5,999,29.6,999,99,99
2020,8,10,6,0,88,3.9,5,99,99,99,999,1019.4,999,29.6,999,99,99
2020,8,10,6,10,97,4.3,5.7,99,99,99,999,1019.2,999,29.6,999,99,99
2020,8,10,6,20,96,4.3,5.7,99,99,99,999,1019.1,999,29.6,999,99,99
2020,8,10,6,30,97,4.2,5.5,99,99,99,999,1019,999,29.6,999,99,99
2020,8,10,6,40,96,4.5,5.6,0.64,5.56,4.72,122,1019,999,29.5,999,99,99
2020,8,10,6,50,93,4.4,5.7,99,99,99,999,1018.8,999,29.6,999,99,99
2020,8,10,7,0,95,4.2,5.8,99,99,99,999,1018.9,999,29.6,999,99,99
2020,8,10,7,10,96,4.6,6.1,99,99,99,999,1018.7,999,29.6,999,99,99
2020,8,10,7,20,102,4.8,6.2,99,99,99,999,1018.7,999,29.6,999,99,99
2020,8,10,7,30,94,4,5.7,99,99,99,999,1018.6,999,29.6,999,99,99
2020,8,10,7,40,101,4.2,5.6,0.61,6.67,4.67,117,1018.5,999,29.6,999,99,99
2020,8,10,7,50,101,3.8,4.9,99,99,99,999,1018.5,999,29.6,999,99,99
2020,8,10,8,0,99,3.7,4.6,99,99,99,999,1018.4,999,29.6,999,99,99
2020,8,10,8,10,96,4,5.4,99,99,99,999,1018.4,999,29.6,999,99,99
2020,8,10,8,20,94,3.8,4.9,99,99,99,999,1018.4,999,29.6,999,99,99
2020,8,10,8,30,91,4,5.1,99,99,99,999,1018.3,999,29.6,999,99,99
2020,8,10,8,40,89,3.7,4.7,0.61,6.25,4.64,123,1018.3,999,29.6,999,99,99
2020,8,10,8,50,91,3.9,4.7,99,99,99,999,1018.1,999,29.6,999,99,99
2020,8,10,9,0,98,3.4,4.3,99,99,99,999,1018.1,999,29.6,999,99,99
2020,8,10,9,10,95,3.3,4.6,99,99,99,999,1018.1,999,29.6,999,99,99
2020,8,10,9,20,89,3.7,4.6,99,99,99,999,1018.1,999,29.6,999,99,99
2020,8,10,9,30,88,3.6,4.9,99,99,99,999,1018.2,999,29.6,999,99,99
2020,8,10,9,40,95,3.6,4.7,0.64,6.25,4.65,110,1018.3,999,29.6,999,99,99
2020,8,10,9,50,91,3.7,4.8,99,99,99,999,1018.3,999,29.6,999,99,99
2020,8,10,10,0,94,3.7,4.6,99,99,99,999,1018.4,999,29.6,999,99,99
2020,8,10,10,10,95,3.8,5,99,99,99,999,1018.5,999,29.7,999,99,99
2020,8,10,10,20,103,3.2,4.3,99,99,99,999,1018.6,999,29.7,999,99,99
2020,8,10,10,30,90,3.4,4.5,99,99,99,999,1018.6,999,29.7,999,99,99
2020,8,10,10,40,92,3.1,4,0.58,6.67,4.55,130,1018.6,999,29.7,999,99,99
2020,8,10,10,50,92,3.7,4.8,99,99,99,999,1018.6,999,29.7,999,99,99
2020,8,10,11,0,103,3.6,4.5,99,99,99,999,1018.6,999,29.7,999,99,99
2020,8,10,11,10,96,3,4,99,99,99,999,1018.7,999,29.7,999,99,99
2020,8,10,11,20,86,3,3.8,99,99,99,999,1018.8,999,29.7,999,99,99
2020,8,10,11,30,87,3.1,3.9,99,99,99,999,1018.8,999,29.7,999,99,99
2020,8,10,11,40,85,3.2,4.1,0.6,5.56,4.65,122,1018.9,999,29.7,999,99,99
2020,8,10,11,50,89,3.4,4.2,99,99,99,999,1019,999,29.7,999,99,99
2020,8,10,12,0,86,3.3,4.2,99,99,99,999,1019,999,29.6,999,99,99
2020,8,10,12,10,85,3.4,4.5,99,99,99,999,1019,999,29.7,999,99,99
2020,8,10,12,20,84,3.3,4.3,99,99,99,999,1019.1,999,29.7,999,99,99
2020,8,10,12,30,77,3.6,4.6,99,99,99,999,1019.2,999,29.7,999,99,99
2020,8,10,12,40,75,3.6,4.8,0.6,5.26,4.61,121,1019.2,999,29.7,999,99,99
2020,8,10,12,50,79,3.3,4,99,99,99,999,1019.2,999,29.7,999,99,99
2020,8,10,13,0,74,3.2,4.4,99,99,99,999,1019.2,999,29.7,999,99,99
2020,8,10,13,10,77,3.2,4.4,99,99,99,999,1019.2,999,29.8,999,99,99
2020,8,10,13,20,78,3.2,4,99,99,99,999,1019.4,999,29.8,999,99,99
2020,8,10,13,30,67,3.3,4,99,99,99,999,1019.5,999,29.8,999,99,99
2020,8,10,13,40,60,3.3,4.2,0.58,6.25,4.63,124,1019.5,999,29.7,999,99,99
2020,8,10,13,50,60,3,4.1,99,99,99,999,1019.6,999,29.7,999,99,99
2020,8,10,14,0,61,2.9,3.9,99,99,99,999,1019.7,999,29.7,999,99,99
2020,8,10,14,10,47,3.2,4.1,99,99,99,999,1019.8,999,29.7,999,99,99
